claimed_area,gis_area,area_diff_pct,overlap_pct,overlapping_claims_count,name_similarity_score,missing_doc_count,historical_claim_count,claim_type_CFR,claim_type_IFR,survey_number_matched_NO,survey_number_matched_YES,claim_id,is_anomaly
0.031752749311751094,-0.019436836379356018,-0.2793696856858684,-0.2721100874685148,-0.43172464566980057,0.25276362435815386,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10000,0
-0.3082766921369203,-0.3253606886166629,-0.39479562709727056,-0.2510926247386785,-0.43172464566980057,0.5864890328056757,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10001,0
1.1018454032825695,0.5852963599036923,-0.30349540838466166,-0.1730277631707151,-0.43172464566980057,0.7199791961846848,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10002,0
1.1918531966072181,-0.7308876555358834,1.373203496599385,3.9088637484310627,2.5388577786636897,-1.5493535812584667,1.1573934164711068,1.2834876358166079,0.0,1.0,1.0,0.0,FRA_10003,1
-0.5783000721108652,-0.4747653606395336,-0.28496463745475403,-0.4822847147668777,-0.43172464566980057,0.3862537877371629,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10004,0
0.6918099003591721,0.42166267149769104,-0.34937395459033965,-0.2410843091530422,-0.43172464566980057,0.11927346097914482,-0.33601744349161167,-0.44047157951798976,1.0,0.0,0.0,1.0,FRA_10005,0
0.961833280333117,0.6493269336277797,-0.3081073477248396,-0.17953316830137878,-0.43172464566980057,-0.014216702399864218,-0.33601744349161167,-0.44047157951798976,1.0,0.0,0.0,1.0,FRA_10006,0
0.551797777409719,0.3007160322410811,-0.37825196366942476,-0.36268534351852355,-0.43172464566980057,0.8534693595636937,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10007,0
-1.2083546253834032,-0.9727809340491027,-0.4101812340851674,-0.37419490644200537,-0.43172464566980057,0.0525283792896403,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10008,0
1.3318653195566708,0.9267927530988255,-0.3020510157864749,-0.3796994800141053,-0.43172464566980057,0.7867242778741892,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10009,0
0.15176314041128225,-0.06923839372031314,-0.298361989993214,-0.3071391920182419,-0.43172464566980057,0.6532341144951802,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10010,0
-0.7483147928352009,-0.6241700326624043,-0.35039421095770257,-0.4192323265773688,-0.43172464566980057,-0.08096178408936873,-0.33601744349161167,-0.44047157951798976,1.0,0.0,0.0,1.0,FRA_10011,0
-0.24827149658715475,-0.31113167223353233,-0.3654160760651058,-0.5513420923077684,-0.43172464566980057,0.6532341144951802,-0.33601744349161167,0.42150802814930916,0.0,1.0,0.0,1.0,FRA_10012,0
-1.60838926238184,-1.264475769903279,-0.36304754918573745,-0.45726392580278685,-0.43172464566980057,0.11927346097914482,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10013,0
-1.2883615527830907,-1.0012389668153638,-0.28515293308878475,-0.4827851305461595,-0.43172464566980057,-0.14770686577887324,-0.33601744349161167,0.42150802814930916,0.0,1.0,0.0,1.0,FRA_10014,0
0.9418315484831951,0.606639884478388,-0.3448165955925619,-0.11598036433258802,-0.43172464566980057,0.18601854266864934,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10015,0
-1.7384005194063321,-1.342735360010497,-0.35079279111188566,-0.40772276365388704,-0.43172464566980057,-0.14770686577887324,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10016,0
-0.27827409436203754,-0.31113167223353233,-0.4101812340851674,-0.30663877623896013,-0.43172464566980057,-0.014216702399864218,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10017,0
0.09175794486151667,-0.09769642648657426,-0.3209711266145722,-0.5433354398392594,-0.43172464566980057,-0.014216702399864218,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10018,0
-1.5483840668320745,-1.2217887207538873,-0.36714613048134054,-0.46026642047847777,-0.43172464566980057,-0.08096178408936873,-0.33601744349161167,-0.44047157951798976,1.0,0.0,0.0,1.0,FRA_10019,0
1.6718947610053423,3.2959239808900618,1.9592809408079128,2.174923073219568,1.5486636372191929,-3.618451113633105,2.650804276433825,3.8694264588185048,1.0,0.0,1.0,0.0,FRA_10020,1
-0.9483321113344192,-0.8304907702177973,-0.272068576007768,-0.3431691281265327,-0.43172464566980057,0.18601854266864934,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10021,0
-0.6783087313604743,-0.588597491704578,-0.39114647672193603,-0.5093071668480958,-0.43172464566980057,0.6532341144951802,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10022,0
-0.6783087313604743,-0.6312845408539697,-0.31500744726901075,-0.5153121561994776,-0.43172464566980057,0.18601854266864934,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10023,0
-0.9283303794844974,-0.7593456883021446,-0.3648465447925859,-0.5613504078934047,-0.43172464566980057,0.25276362435815386,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10024,0
-1.728399653481371,-1.3569643763936277,-0.2937333066865757,-0.2686071770135421,-0.43172464566980057,0.7199791961846848,-0.33601744349161167,0.42150802814930916,0.0,1.0,0.0,1.0,FRA_10025,0
0.8118202914587028,-0.8376052784093626,1.3714720551132835,1.852154895582796,3.529051920108186,-2.083314234774502,4.144215136396544,1.2834876358166079,0.0,1.0,0.0,1.0,FRA_10026,1
1.6418921632304593,0.9552507858650866,-0.30303713593749443,-0.31664709182459644,-0.43172464566980057,-0.08096178408936873,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10027,0
-0.9483321113344192,-0.7878037210684057,-0.4101812340851674,-0.5488400134113592,-0.43172464566980057,0.8534693595636937,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10028,0
0.5818003751846016,0.293601524049516,-0.39965136830976306,-0.33716413877515095,-0.43172464566980057,0.0525283792896403,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10029,0
0.8618246210835077,3.801054062491196,4.0343732077862375,2.896522626943947,1.5486636372191929,-2.083314234774502,2.650804276433825,3.8694264588185048,0.0,1.0,0.0,1.0,FRA_10030,1
1.2318566603070618,0.7418155401181281,-0.3845089964886477,-0.3761965695591326,-0.43172464566980057,0.3862537877371629,-0.33601744349161167,0.42150802814930916,1.0,0.0,0.0,1.0,FRA_10031,0
-0.25827236251211566,-0.33958970499979346,-0.3201987447317102,-0.12248576946325167,-0.43172464566980057,0.6532341144951802,-0.33601744349161167,-0.44047157951798976,1.0,0.0,0.0,1.0,FRA_10032,0
-0.6783087313604743,-0.5672539671298821,-0.33404220463224205,-0.5818674548439592,-0.43172464566980057,-0.08096178408936873,-0.33601744349161167,0.42150802814930916,0.0,1.0,0.0,1.0,FRA_10033,0
-0.5983018039607871,-0.4818798688310989,-0.2653313731747241,-0.44275186820361423,-0.43172464566980057,0.5864890328056757,-0.33601744349161167,-0.44047157951798976,1.0,0.0,0.0,1.0,FRA_10034,0
0.7518150959089377,0.49992226160490894,-0.3009382787831444,-0.5383312820464412,-0.43172464566980057,0.8534693595636937,-0.33601744349161167,-0.44047157951798976,0.0,1.0,0.0,1.0,FRA_10035,0
